企業名,URL,結果,結果詳細
Humanevalue株式会社,http://hmev.co.jp,！,こちらのサイトにアクセスできません。URLをお確かめください。
株式会社ファン・ファクトリー,http://www.funfactory.co.jp/,◯,
株式会社ヒューメインシステム,http://www.humane-systems.co.jp/,◯,
株式会社ポリゴン・ピクチュアズ,http://www.ppi.co.jp/,◯,
株式会社セガ,http://www.sega.co.jp/,！,お問い合わせページが存在しません。
スタートツーワン株式会社,http://www.start21.jp/,◯,
株式会社八興システムズ,http://yakou-systems.com/,◯,
株式会社ABI,https://abi-inc.co.jp/,◯,
株式会社アーチス,https://arches-jp.com/,◯,
Bacallan株式会社,https://bacallan.com/,！,お問い合わせページが存在しません。
株式会社C-mind,https://cmind-co.jp/,◯,
株式会社MonotaRO,https://corp.monotaro.com/overview.html,◯,
株式会社スマレジ,https://corp.smaregi.jp/,◯,
株式会社WOWOW,https://corporate.wowow.co.jp/,×,送信ボタンの特定に失敗しました。
株式会社Crane&I,https://crane-i.co.jp/,◯,
株式会社クロスフィールド,https://crossfd.co.jp/,◯,
サイボウズ株式会社,https://cybozu.co.jp/,！,キャプチャで保護されたページです。
株式会社ECS,https://ecs.jp/,×,送信ボタンの特定に失敗しました。
株式会社ｆｏｒＳｐｅｃ,https://forspec.co.jp/,◯,
マーケットワン・ジャパン有限責任事業組合,https://japan.marketone.com/about,◯,
About JELLYFISH, INC,https://jellyfish-g.co.jp/en/company/,！,日本語以外の言語で作成されたページです。
17LIVE株式会社,https://jp.17.live/corpinfo/,◯,
ラーニンギフト株式会社,https://learningift.com/,◯,
株式会社ライコン,https://licon-iiis.com/,！,お問い合わせページが存在しません。
マッチスル株式会社,https://matchsul.com/,◯,
株式会社ニール,https://neil-inc.com/,！,お問い合わせページが存在しません。
株式会社 NYK Business Systems,https://nykbs.co.jp/,！,日本語以外の言語で作成されたページです。
株式会社オルベック,https://orbeq.co.jp/,×,送信ボタンのクリックに失敗しました。
株式会社リッケイ,https://rikkeisoft.com/,◯,
サイオステクノロジー株式会社,https://sios.jp/,！,キャプチャで保護されたページです。
株式会社わさび,https://wasab.net/,◯,
株式会社ウォーターウィッシュ,https://water-wish.com/,！,キャプチャで保護されたページです。
株式会社ウィモーション,https://wemotion.co.jp/,◯,
株式会社ｗｉｌｄｉｄｅａ,https://wildidea.net/kaisyagaiou/,◯,
55株式会社,https://www.5go.life/,！,お問い合わせページが存在しません。
アビームシステムズ株式会社,https://www.abeam-s.com/,！,お問い合わせページが存在しません。
株式会社アドウェイズ,https://www.adways.net/,◯,
株式会社エイジェック,https://www.agekke.co.jp/,！,キャプチャで保護されたページです。
ハマゴムエイコム株式会社（横浜ゴムグループ）,https://www.aicom.co.jp/,◯,
株式会社ARIGATOBANK,https://www.arigatobank.co.jp/,◯,
株式会社アリス,https://www.aris-kk.co.jp/,◯,
株式会社アクシスウェア,https://www.axisware.co.jp/,！,お問い合わせページが存在しません。
株式会社ビリーフワークス,https://www.beliefworks.co.jp/,◯,
株式会社ビースタイルバリューテクノロジーズ,https://www.bstylegroup.co.jp/corporate/outline-valuetechnologies/,×,予期せぬエラーが発生しました。
キヤノン電子テクノロジー株式会社,https://www.canon-electec.co.jp/,！,お問い合わせページが存在しません。
株式会社シベスピ,https://www.chivsp.com/,×,送信ボタンの特定に失敗しました。
株式会社コスモ・インテリジェンス,https://www.cosmo-intelligence.com/,◯,
株式会社クレスコ,https://www.cresco.co.jp/,！,お問い合わせページが存在しません。
サイバーコム株式会社,https://www.cy-com.co.jp/,！,キャプチャで保護されたページです。
株式会社ダイフク,https://www.daifuku.com/jp/,◯,
ダイハツ工業株式会社,https://www.daihatsu.co.jp/top.htm,×,予期せぬエラーが発生しました。
ＤＯＣ株式会社,https://www.doc-inc.com/,！,お問い合わせページが存在しません。
大日本住友製薬株式会社,https://www.ds-pharma.co.jp/,◯,
株式会社EDIX,https://www.edixweb.jp/,◯,
EGテスティングサービス株式会社,https://www.eg-testing.co.jp/,◯,
イー・ガーディアン株式会社,https://www.e-guardian.co.jp/,◯,
フェンリル株式会社,https://www.fenrir-inc.com/jp/,！,キャプチャで保護されたページです。
FOX HOUND株式会社,https://www.fox-hound.co.jp/home,◯,
株式会社FRONTEO,https://www.fronteo.com/,×,回答内容に不備がありました。
株式会社ＦＵＴＵ－ＲＥ,https://www.future.co.jp/,×,回答内容に不備がありました。
株式会社ガリレオ/Galileo Co., Ltd.,https://www.gally-tech.com/,◯,
株式会社日立ビルシステム,https://www.hbs.co.jp/,！,お問い合わせページが存在しません。
HOYAデジタルソリューションズ株式会社,https://www.hoyads.com/,！,キャプチャで保護されたページです。
新東スマートエンジニアリング株式会社,https://www.ic-corp.jp/,！,お問い合わせページが存在しません。
株式会社アイモバイル,https://www.i-mobile.co.jp/,◯,
株式会社アイティフォー,https://www.itfor.co.jp/,◯,
株式会社ジュピターテレコム,https://www.jcom.co.jp/,！,お問い合わせページが存在しません。
日本情報株式会社,https://www.jicdom.co.jp/,◯,
JOHNAN株式会社,https://www.johnan.com/,×,送信ボタンのクリックに失敗しました。
KDDIまとめてオフィス株式会社,https://www.kddimatomete.com/,！,お問い合わせページが存在しません。
株式会社ココロザシ,https://www.kokorozashi-japan.co.jp/,◯,
株式会社国際テクノロジーセンター,https://www.ktcc.co.jp/,◯,
株式会社テレビ朝日メディアプレックス,https://www.mediaplex.co.jp/,◯,
株式会社メタップスペイメント,https://www.metaps-payment.com/,◯,
ｍｉｒａｃｌｅａｖｅ株式会社,https://www.miracleave.co.jp/,◯,
株式会社村田製作所,https://www.murata.com/ja-jp,◯,
ネットワンシステムズ株式会社,https://www.netone.co.jp/,×,回答内容に不備がありました。
日本ガイシ株式会社,https://www.ngk.co.jp/,◯,
株式会社日本M&Aセンター,https://www.nihon-ma.co.jp/,×,回答内容に不備がありました。
ニッポンインシュア株式会,https://www.nipponinsure.jp/,×,送信ボタンの特定に失敗しました。
株式会社 日東テクノブレーン,https://www.nitto-tech.co.jp/,◯,
株式会社エヌエスシー東京営業所,https://www.nsc-inc.co.jp/%E3%81%8A%E7%A5%AD%E3%82%8A%E5%BA%83%E5%A0%B4/%E6%9D%B1%E4%BA%AC%E5%96%B6%E6%A5%AD%E6%89%80/,◯,
オイシックス・ラ・大地株式会社,https://www.oisixradaichi.co.jp/,！,利用規約が存在するため送信しませんでした。
株式会社アウトソーシングテクノロジー,https://www.ostechnology.co.jp/,×,回答内容に不備がありました。
PHCメディコム株式会社,https://www.phchd.com/jp/phcmn,×,確認ボタンのクリックに失敗しました。
サイコパスコンサルティング合同会社,https://www.psychopathconsulting.com/,！,キャプチャで保護されたページです。
ランスタッド株式会社randstad technologiesエンジニア事業部,https://www.randstad.co.jp/technologies/,！,お問い合わせページから「営業お断り」の趣旨の文言を検知したため送信しませんでした。
株式会社S.B.C.,https://www.sbc-sol.co.jp/,◯,
シアトルコンサルティング株式会社,https://www.seattleconsulting.co.jp/,◯,
SBテクノロジー株式会社,https://www.softbanktech.co.jp/,×,送信ボタンのクリックに失敗しました。
株式会社システムエグゼ,https://www.system-exe.co.jp/,◯,
株式会社システナ,https://www.systena.co.jp/,！,お問い合わせページが存在しません。
日本タタ・コンサルタンシー・サービシズ株式会社,https://www.tcs.com/jp-ja/CorporateData,◯,
チームラボ株式会社,https://www.team-lab.com/,！,キャプチャで保護されたページです。
テクマトリックス株式会社,https://www.techmatrix.co.jp/index.html,◯,
株式会社東日本技術研究所,https://www.tounichi-g.co.jp/,！,お問い合わせページが存在しません。
株式会社トヨタシステムズ,https://www.toyotasystems.com/,×,回答内容に不備がありました。
トランスコスモス株式会社,https://www.trans-cosmos.co.jp/,！,お問い合わせページから「営業お断り」の趣旨の文言を検知したため送信しませんでした。
株式会社宇部情報システム,https://www.uis-inf.co.jp/,◯,
Vareal株式会社,https://www.vareal.co.jp/,◯,
株式会社ウェブエッジ,https://www.webedge.jp/,！,キャプチャで保護されたページです。
ウエストユニティス株式会社,https://www.westunitis.co.jp/,◯,
株式会社安川電機,https://www.yaskawa.co.jp/,◯,
